Offer                                         Publisher    Sku                           Urn                                                                                          Version
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04                     Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04:20.04.202112060                            20.04.202112060
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04                     Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04:20.04.202201040                            20.04.202201040
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04                     Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04:20.04.202201100                            20.04.202201100
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04                     Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04:20.04.202201180                            20.04.202201180
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04                     Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04:20.04.202201310                            20.04.202201310
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04                     Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04:20.04.202201311                            20.04.202201311
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04                     Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04:20.04.202202151                            20.04.202202151
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202106230                       20.04.202106230
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202107200                       20.04.202107200
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202108060                       20.04.202108060
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202108240                       20.04.202108240
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202109170                       20.04.202109170
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202109290                       20.04.202109290
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202110040                       20.04.202110040
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202110260                       20.04.202110260
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202111020                       20.04.202111020
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202111120                       20.04.202111120
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202112010                       20.04.202112010
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202112060                       20.04.202112060
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202201040                       20.04.202201040
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202201100                       20.04.202201100
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202201180                       20.04.202201180
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202201310                       20.04.202201310
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202201311                       20.04.202201311
0001-com-ubuntu-pro-microsoft                 Canonical    pro-20_04-gen2                Canonical:0001-com-ubuntu-pro-microsoft:pro-20_04-gen2:20.04.202202151                       20.04.202202151
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04                Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04:18.04.202108020                       18.04.202108020
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04                Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04:18.04.202110210                       18.04.202110210
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04                Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04:18.04.202111030                       18.04.202111030
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04                Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04:18.04.202201070                       18.04.202201070
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04                Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04:18.04.202201170                       18.04.202201170
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04                Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04:18.04.202202130                       18.04.202202130
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04                Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04:18.04.202203020                       18.04.202203020
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04-gen2           Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04-gen2:18.04.202108020                  18.04.202108020
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04-gen2           Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04-gen2:18.04.202110210                  18.04.202110210
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04-gen2           Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04-gen2:18.04.202111030                  18.04.202111030
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04-gen2           Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04-gen2:18.04.202201070                  18.04.202201070
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04-gen2           Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04-gen2:18.04.202201170                  18.04.202201170
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04-gen2           Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04-gen2:18.04.202202130                  18.04.202202130
0001-com-ubuntu-pro-microsoft                 Canonical    pro-fips-18_04-gen2           Canonical:0001-com-ubuntu-pro-microsoft:pro-fips-18_04-gen2:18.04.202203020                  18.04.202203020
0001-com-ubuntu-pro-trusty                    Canonical    pro-14_04-lts                 Canonical:0001-com-ubuntu-pro-trusty:pro-14_04-lts:14.04.20200324                            14.04.20200324
0001-com-ubuntu-pro-trusty                    Canonical    pro-14_04-lts                 Canonical:0001-com-ubuntu-pro-trusty:pro-14_04-lts:14.04.20200601                            14.04.20200601
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.20200319                            16.04.20200319
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.20200602                            16.04.20200602
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.20200729                            16.04.20200729
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.20200908                            16.04.20200908
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.20201014                            16.04.20201014
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202101120                           16.04.202101120
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202101140                           16.04.202101140
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202101190                           16.04.202101190
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202103100                           16.04.202103100
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202103291                           16.04.202103291
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202104160                           16.04.202104160
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202104290                           16.04.202104290
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202106110                           16.04.202106110
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202106230                           16.04.202106230
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202108040                           16.04.202108040
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202109280                           16.04.202109280
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202202110                           16.04.202202110
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts                 Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts:16.04.202202230                           16.04.202202230
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202103100                      16.04.202103100
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202103291                      16.04.202103291
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202104160                      16.04.202104160
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202104290                      16.04.202104290
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202106110                      16.04.202106110
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202106230                      16.04.202106230
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202108040                      16.04.202108040
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202109280                      16.04.202109280
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202202110                      16.04.202202110
0001-com-ubuntu-pro-xenial                    Canonical    pro-16_04-lts-gen2            Canonical:0001-com-ubuntu-pro-xenial:pro-16_04-lts-gen2:16.04.202202230                      16.04.202202230
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.20200311              16.04.20200311
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.20200623              16.04.20200623
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.202010200             16.04.202010200
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.202104290             16.04.202104290
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.202104301             16.04.202104301
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.202106110             16.04.202106110
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.202108040             16.04.202108040
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private        Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private:16.04.202202110             16.04.202202110
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private-gen2   Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private-gen2:16.04.202104290        16.04.202104290
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private-gen2   Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private-gen2:16.04.202104301        16.04.202104301
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private-gen2   Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private-gen2:16.04.202106110        16.04.202106110
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private-gen2   Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private-gen2:16.04.202108040        16.04.202108040
0001-com-ubuntu-pro-xenial-fips               Canonical    pro-fips-16_04-private-gen2   Canonical:0001-com-ubuntu-pro-xenial-fips:pro-fips-16_04-private-gen2:16.04.202202110        16.04.202202110
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.201910170                                  19.10.201910170
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.201911080                                  19.10.201911080
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.201911130                                  19.10.201911130
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.201912170                                  19.10.201912170
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202001230                                  19.10.202001230
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202001310                                  19.10.202001310
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202002070                                  19.10.202002070
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202003170                                  19.10.202003170
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202003310                                  19.10.202003310
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202005080                                  19.10.202005080
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202005270                                  19.10.202005270
0001-com-ubuntu-server-eoan                   Canonical    19_10                         Canonical:0001-com-ubuntu-server-eoan:19_10:19.10.202006100                                  19.10.202006100
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.201910170                             19.10.201910170
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.201911080                             19.10.201911080
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.201911130                             19.10.201911130
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.201912170                             19.10.201912170
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202001230                             19.10.202001230
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202001310                             19.10.202001310
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202002070                             19.10.202002070
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202003170                             19.10.202003170
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202003310                             19.10.202003310
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202005080                             19.10.202005080
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202005270                             19.10.202005270
0001-com-ubuntu-server-eoan                   Canonical    19_10-gen2                    Canonical:0001-com-ubuntu-server-eoan:19_10-gen2:19.10.202006100                             19.10.202006100
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202004230                             20.04.202004230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202005010                             20.04.202005010
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202005130                             20.04.202005130
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202005250                             20.04.202005250
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202006100                             20.04.202006100
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202006270                             20.04.202006270
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202007060                             20.04.202007060
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202007080                             20.04.202007080
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202007160                             20.04.202007160
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202007290                             20.04.202007290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202008140                             20.04.202008140
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202009030                             20.04.202009030
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202009070                             20.04.202009070
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202009211                             20.04.202009211
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202010140                             20.04.202010140
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202010260                             20.04.202010260
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202011230                             20.04.202011230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202012010                             20.04.202012010
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202012100                             20.04.202012100
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202012110                             20.04.202012110
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202101050                             20.04.202101050
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202101081                             20.04.202101081
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202101120                             20.04.202101120
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202101191                             20.04.202101191
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202101290                             20.04.202101290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202102010                             20.04.202102010
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202102220                             20.04.202102220
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202102230                             20.04.202102230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202103150                             20.04.202103150
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202103230                             20.04.202103230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202103250                             20.04.202103250
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202104130                             20.04.202104130
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202104150                             20.04.202104150
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202105030                             20.04.202105030
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202105130                             20.04.202105130
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202106030                             20.04.202106030
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202106140                             20.04.202106140
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202106230                             20.04.202106230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202107200                             20.04.202107200
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202108250                             20.04.202108250
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202109070                             20.04.202109070
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202109080                             20.04.202109080
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202109290                             20.04.202109290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202110210                             20.04.202110210
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202110260                             20.04.202110260
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202111080                             20.04.202111080
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202111210                             20.04.202111210
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202111290                             20.04.202111290
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202112020                             20.04.202112020
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202201040                             20.04.202201040
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202201100                             20.04.202201100
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202201180                             20.04.202201180
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202201260                             20.04.202201260
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202201310                             20.04.202201310
0001-com-ubuntu-server-focal                  Canonical    20_04-lts                     Canonical:0001-com-ubuntu-server-focal:20_04-lts:20.04.202203020                             20.04.202203020
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202004230                        20.04.202004230
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202005010                        20.04.202005010
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202005130                        20.04.202005130
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202005250                        20.04.202005250
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202006100                        20.04.202006100
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202006270                        20.04.202006270
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202007060                        20.04.202007060
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202007080                        20.04.202007080
0001-com-ubuntu-server-focal                  Canonical    20_04-lts-gen2                Canonical:0001-com-ubuntu-server-focal:20_04-lts-gen2:20.04.202007160                        20.04.202007160
